11	The Civil War	A comprehensive survey of the American Civil War.	1	9.2	1990	11h 20min	5	1	3	http://www.imdb.com/title/tt0098769/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_15	8300	{"votes_per_ratings": {"9": 1672, "7": 310, "5": 89, "6": 135, "10": 4773, "8": 721, "2": 47, "4": 34, "1": 488, "3": 31}, "females": {"aged_over_45": {"rating": 9.4, "total_votes": 326}, "aged_under_18": {"rating": 10.0, "total_votes": 2}, "all_votes": {"rating": 9.2, "total_votes": 730}, "aged_18_29": {"rating": 8.7, "total_votes": 111}, "aged_30_44": {"rating": 9.1, "total_votes": 254}}, "all_genders": {"aged_over_45": {"rating": 9.5, "total_votes": 2326}, "aged_under_18": {"rating": 6.3, "total_votes": 16}, "all_votes": {"rating": 9.2, "total_votes": 8300}, "aged_18_29": {"rating": 8.7, "total_votes": 974}, "aged_30_44": {"rating": 9.2, "total_votes": 2614}}, "rating_page_link": "http://www.imdb.com/title/tt0098769/ratings?ref_=tt_ov_rt", "total_votes": 8300, "males": {"aged_over_45": {"rating": 9.5, "total_votes": 1970}, "aged_under_18": {"rating": 5.6, "total_votes": 14}, "all_votes": {"rating": 9.2, "total_votes": 5431}, "aged_18_29": {"rating": 8.8, "total_votes": 856}, "aged_30_44": {"rating": 9.2, "total_votes": 2330}}}	{English}	2017/12/20	2017/12/20
12	The Twilight Zone	Ordinary people find themselves in extraordinarily astounding situations, which they each try to solve in a remarkable manner.	5	9	1959–1964	51min	4	156	1	http://www.imdb.com/title/tt0052520/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_17	51971	{"votes_per_ratings": {"9": 12079, "7": 2459, "5": 457, "6": 911, "10": 23395, "8": 6173, "2": 229, "4": 218, "1": 5830, "3": 220}, "females": {"aged_over_45": {"rating": 9.1, "total_votes": 1825}, "aged_under_18": {"rating": 9.0, "total_votes": 27}, "all_votes": {"rating": 9.0, "total_votes": 8224}, "aged_18_29": {"rating": 9.1, "total_votes": 2892}, "aged_30_44": {"rating": 9.0, "total_votes": 3152}}, "all_genders": {"aged_over_45": {"rating": 9.1, "total_votes": 9122}, "aged_under_18": {"rating": 9.0, "total_votes": 155}, "all_votes": {"rating": 9.0, "total_votes": 51971}, "aged_18_29": {"rating": 8.9, "total_votes": 14792}, "aged_30_44": {"rating": 9.0, "total_votes": 16467}}, "rating_page_link": "http://www.imdb.com/title/tt0052520/ratings?ref_=tt_ov_rt", "total_votes": 51971, "males": {"aged_over_45": {"rating": 9.1, "total_votes": 7164}, "aged_under_18": {"rating": 9.0, "total_votes": 127}, "all_votes": {"rating": 9.0, "total_votes": 33478}, "aged_18_29": {"rating": 8.8, "total_votes": 11785}, "aged_30_44": {"rating": 9.0, "total_votes": 13146}}}	{English}	2017/12/20	2017/12/20
13	Firefly	Five hundred years in the future, a renegade crew aboard a small spacecraft tries to survive as they travel the unknown parts of the galaxy and evade warring factions as well as authority agents out to get them.	1	9.1	2002–2003	44min	5	14	1	http://www.imdb.com/title/tt0303461/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_19	208350	{"votes_per_ratings": {"9": 44971, "7": 9666, "5": 1830, "6": 3757, "10": 114083, "8": 23260, "2": 702, "4": 1019, "1": 8287, "3": 775}, "females": {"aged_over_45": {"rating": 9.2, "total_votes": 4476}, "aged_under_18": {"rating": 8.8, "total_votes": 37}, "all_votes": {"rating": 9.2, "total_votes": 33622}, "aged_18_29": {"rating": 9.2, "total_votes": 12431}, "aged_30_44": {"rating": 9.2, "total_votes": 15104}}, "all_genders": {"aged_over_45": {"rating": 9.0, "total_votes": 21284}, "aged_under_18": {"rating": 9.0, "total_votes": 213}, "all_votes": {"rating": 9.1, "total_votes": 208350}, "aged_18_29": {"rating": 9.1, "total_votes": 59660}, "aged_30_44": {"rating": 9.1, "total_votes": 83768}}, "rating_page_link": "http://www.imdb.com/title/tt0303461/ratings?ref_=tt_ov_rt", "total_votes": 208350, "males": {"aged_over_45": {"rating": 9.0, "total_votes": 16465}, "aged_under_18": {"rating": 9.0, "total_votes": 174}, "all_votes": {"rating": 9.0, "total_votes": 136669}, "aged_18_29": {"rating": 9.1, "total_votes": 46695}, "aged_30_44": {"rating": 9.0, "total_votes": 67757}}}	{English,Mandarin}	2017/12/20	2017/12/20
14	Last Week Tonight with John Oliver	Former Daily Show host and correspondent John Oliver brings his persona to this new weekly news satire program.	4	9	2014–	30min	6	119	1	http://www.imdb.com/title/tt3530232/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_21	54662	{"votes_per_ratings": {"9": 15328, "7": 2205, "5": 454, "6": 725, "10": 26089, "8": 6502, "2": 298, "4": 272, "1": 2530, "3": 259}, "females": {"aged_over_45": {"rating": 9.0, "total_votes": 645}, "aged_under_18": {"rating": 8.7, "total_votes": 34}, "all_votes": {"rating": 9.3, "total_votes": 6170}, "aged_18_29": {"rating": 9.4, "total_votes": 2957}, "aged_30_44": {"rating": 9.2, "total_votes": 2092}}, "all_genders": {"aged_over_45": {"rating": 8.6, "total_votes": 3118}, "aged_under_18": {"rating": 8.8, "total_votes": 275}, "all_votes": {"rating": 9.0, "total_votes": 54662}, "aged_18_29": {"rating": 9.1, "total_votes": 20789}, "aged_30_44": {"rating": 9.0, "total_votes": 14458}}, "rating_page_link": "http://www.imdb.com/title/tt3530232/ratings?ref_=tt_ov_rt", "total_votes": 54662, "males": {"aged_over_45": {"rating": 8.5, "total_votes": 2410}, "aged_under_18": {"rating": 8.8, "total_votes": 238}, "all_votes": {"rating": 9.0, "total_votes": 34867}, "aged_18_29": {"rating": 9.1, "total_votes": 17591}, "aged_30_44": {"rating": 9.0, "total_votes": 12168}}}	{English}	2017/12/20	2017/12/20
15	Fargo	Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, ND.	3	9	2014–	53min	6	30	1	http://www.imdb.com/title/tt2802850/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_23	226620	{"votes_per_ratings": {"9": 85287, "7": 10475, "5": 1377, "6": 3214, "10": 85869, "8": 36949, "2": 434, "4": 666, "1": 1854, "3": 495}, "females": {"aged_over_45": {"rating": 8.8, "total_votes": 3447}, "aged_under_18": {"rating": 8.9, "total_votes": 71}, "all_votes": {"rating": 8.8, "total_votes": 26763}, "aged_18_29": {"rating": 8.9, "total_votes": 11188}, "aged_30_44": {"rating": 8.8, "total_votes": 9932}}, "all_genders": {"aged_over_45": {"rating": 8.9, "total_votes": 17708}, "aged_under_18": {"rating": 9.3, "total_votes": 570}, "all_votes": {"rating": 9.0, "total_votes": 226620}, "aged_18_29": {"rating": 9.1, "total_votes": 75799}, "aged_30_44": {"rating": 8.9, "total_votes": 66984}}, "rating_page_link": "http://www.imdb.com/title/tt2802850/ratings?ref_=tt_ov_rt", "total_votes": 226620, "males": {"aged_over_45": {"rating": 8.9, "total_votes": 13941}, "aged_under_18": {"rating": 9.3, "total_votes": 496}, "all_votes": {"rating": 9.0, "total_votes": 146176}, "aged_18_29": {"rating": 9.1, "total_votes": 63848}, "aged_30_44": {"rating": 8.9, "total_votes": 55975}}}	{English}	2017/12/20	2017/12/20
16	Game of Thrones	Nine noble families fight for control over the mythical lands of Westeros, while a forgotten race returns after being dormant for thousands of years.	7	9.5	2011–	57min	6	67	1	http://www.imdb.com/title/tt0944947/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_4	1268761	{"males": {"all_votes": {"rating": 9.5, "total_votes": 740004}, "aged_over_45": {"rating": 9.2, "total_votes": 42153}, "aged_18_29": {"rating": 9.6, "total_votes": 363331}, "aged_under_18": {"rating": 9.6, "total_votes": 3759}, "aged_30_44": {"rating": 9.4, "total_votes": 249485}}, "females": {"all_votes": {"rating": 9.5, "total_votes": 203198}, "aged_over_45": {"rating": 9.3, "total_votes": 13345}, "aged_18_29": {"rating": 9.5, "total_votes": 104637}, "aged_under_18": {"rating": 9.6, "total_votes": 1144}, "aged_30_44": {"rating": 9.4, "total_votes": 63078}}, "rating_page_link": "http://www.imdb.com/title/tt0944947/ratings?ref_=tt_ov_rt", "total_votes": 1268761, "all_genders": {"all_votes": {"rating": 9.5, "total_votes": 1268761}, "aged_over_45": {"rating": 9.2, "total_votes": 56564}, "aged_18_29": {"rating": 9.6, "total_votes": 472266}, "aged_under_18": {"rating": 9.6, "total_votes": 4932}, "aged_30_44": {"rating": 9.4, "total_votes": 317408}}, "votes_per_ratings": {"8": 73752, "6": 9694, "4": 3499, "7": 24542, "1": 28263, "5": 6185, "9": 229682, "10": 887075, "2": 2909, "3": 3160}}	{English}	2017/12/20	2017/12/20
17	Life	»	1	9.1	2009	7h 53min	3	1	3	http://www.imdb.com/title/tt1533395/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_12	29430	{"males": {"all_votes": {"rating": 9.2, "total_votes": 20740}, "aged_over_45": {"rating": 8.9, "total_votes": 1651}, "aged_18_29": {"rating": 9.2, "total_votes": 9487}, "aged_under_18": {"rating": 9.1, "total_votes": 60}, "aged_30_44": {"rating": 9.2, "total_votes": 8711}}, "females": {"all_votes": {"rating": 9.2, "total_votes": 2833}, "aged_over_45": {"rating": 8.9, "total_votes": 317}, "aged_18_29": {"rating": 9.2, "total_votes": 1311}, "aged_under_18": {"rating": 9.2, "total_votes": 4}, "aged_30_44": {"rating": 9.2, "total_votes": 1072}}, "rating_page_link": "http://www.imdb.com/title/tt1533395/ratings?ref_=tt_ov_rt", "total_votes": 29430, "all_genders": {"all_votes": {"rating": 9.1, "total_votes": 29430}, "aged_over_45": {"rating": 8.9, "total_votes": 1993}, "aged_18_29": {"rating": 9.2, "total_votes": 10895}, "aged_under_18": {"rating": 9.1, "total_votes": 65}, "aged_30_44": {"rating": 9.2, "total_votes": 9867}}, "votes_per_ratings": {"8": 3421, "6": 277, "4": 77, "7": 915, "1": 2976, "5": 191, "9": 8715, "10": 12675, "2": 101, "3": 82}}	{English}	2017/12/20	2017/12/20
18	Human Planet	»	1	9.1	2011	50min	4	1	3	http://www.imdb.com/title/tt1806234/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_16	17129	{"males": {"all_votes": {"rating": 9.1, "total_votes": 12096}, "aged_over_45": {"rating": 8.7, "total_votes": 940}, "aged_18_29": {"rating": 9.2, "total_votes": 5026}, "aged_under_18": {"rating": 8.8, "total_votes": 38}, "aged_30_44": {"rating": 9.1, "total_votes": 5495}}, "females": {"all_votes": {"rating": 9.1, "total_votes": 1733}, "aged_over_45": {"rating": 8.7, "total_votes": 176}, "aged_18_29": {"rating": 9.3, "total_votes": 852}, "aged_under_18": {"rating": 9.5, "total_votes": 2}, "aged_30_44": {"rating": 9.1, "total_votes": 618}}, "rating_page_link": "http://www.imdb.com/title/tt1806234/ratings?ref_=tt_ov_rt", "total_votes": 17129, "all_genders": {"all_votes": {"rating": 9.1, "total_votes": 17129}, "aged_over_45": {"rating": 8.7, "total_votes": 1134}, "aged_18_29": {"rating": 9.2, "total_votes": 5948}, "aged_under_18": {"rating": 8.8, "total_votes": 41}, "aged_30_44": {"rating": 9.1, "total_votes": 6188}}, "votes_per_ratings": {"8": 2361, "6": 200, "4": 53, "7": 688, "1": 397, "5": 117, "9": 5484, "10": 7765, "2": 32, "3": 32}}	{English}	2017/12/20	2017/12/20
19	True Detective	Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.	2	9	2014–	55min	6	16	1	http://www.imdb.com/title/tt2356777/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_20	381809	{"males": {"all_votes": {"rating": 9.1, "total_votes": 247794}, "aged_over_45": {"rating": 8.8, "total_votes": 17789}, "aged_18_29": {"rating": 9.2, "total_votes": 114953}, "aged_under_18": {"rating": 9.2, "total_votes": 543}, "aged_30_44": {"rating": 9.0, "total_votes": 95195}}, "females": {"all_votes": {"rating": 8.9, "total_votes": 49391}, "aged_over_45": {"rating": 8.7, "total_votes": 4832}, "aged_18_29": {"rating": 9.0, "total_votes": 21752}, "aged_under_18": {"rating": 8.6, "total_votes": 87}, "aged_30_44": {"rating": 8.9, "total_votes": 19021}}, "rating_page_link": "http://www.imdb.com/title/tt2356777/ratings?ref_=tt_ov_rt", "total_votes": 381809, "all_genders": {"all_votes": {"rating": 9.0, "total_votes": 381809}, "aged_over_45": {"rating": 8.8, "total_votes": 23079}, "aged_18_29": {"rating": 9.2, "total_votes": 138099}, "aged_under_18": {"rating": 9.1, "total_votes": 636}, "aged_30_44": {"rating": 9.0, "total_votes": 115945}}, "votes_per_ratings": {"8": 55036, "6": 5995, "4": 1469, "7": 18257, "1": 4389, "5": 3020, "9": 119024, "10": 172696, "2": 930, "3": 993}}	{English}	2017/12/20	2017/12/20
20	Death Note	An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.	1	9	2006–2007	24min	5	37	1	http://www.imdb.com/title/tt0877057/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_25	148412	{"males": {"all_votes": {"rating": 9.0, "total_votes": 92901}, "aged_over_45": {"rating": 8.0, "total_votes": 2013}, "aged_18_29": {"rating": 9.1, "total_votes": 61357}, "aged_under_18": {"rating": 9.2, "total_votes": 822}, "aged_30_44": {"rating": 8.8, "total_votes": 21794}}, "females": {"all_votes": {"rating": 8.9, "total_votes": 18352}, "aged_over_45": {"rating": 8.1, "total_votes": 459}, "aged_18_29": {"rating": 9.0, "total_votes": 12825}, "aged_under_18": {"rating": 8.9, "total_votes": 222}, "aged_30_44": {"rating": 8.7, "total_votes": 3610}}, "rating_page_link": "http://www.imdb.com/title/tt0877057/ratings?ref_=tt_ov_rt", "total_votes": 148412, "all_genders": {"all_votes": {"rating": 9.0, "total_votes": 148412}, "aged_over_45": {"rating": 8.0, "total_votes": 2528}, "aged_18_29": {"rating": 9.1, "total_votes": 74779}, "aged_under_18": {"rating": 9.1, "total_votes": 1051}, "aged_30_44": {"rating": 8.8, "total_votes": 25714}}, "votes_per_ratings": {"8": 18999, "6": 2383, "4": 514, "7": 7064, "1": 5037, "5": 1064, "9": 43620, "10": 69016, "2": 345, "3": 370}}	{Japanese}	2017/12/20	2017/12/20
21	One Punch Man	The story of Saitama, a hero who is a hero just for fun & can defeat his enemies with a single punch.	1	9	2015–	24min	4	12	1	http://www.imdb.com/title/tt4508902/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_27	55633	{"males": {"all_votes": {"rating": 9.0, "total_votes": 34010}, "aged_over_45": {"rating": 8.1, "total_votes": 643}, "aged_18_29": {"rating": 9.0, "total_votes": 22849}, "aged_under_18": {"rating": 8.9, "total_votes": 524}, "aged_30_44": {"rating": 8.8, "total_votes": 6349}}, "females": {"all_votes": {"rating": 8.8, "total_votes": 2689}, "aged_over_45": {"rating": 7.9, "total_votes": 84}, "aged_18_29": {"rating": 8.9, "total_votes": 1871}, "aged_under_18": {"rating": 8.0, "total_votes": 57}, "aged_30_44": {"rating": 8.5, "total_votes": 385}}, "rating_page_link": "http://www.imdb.com/title/tt4508902/ratings?ref_=tt_ov_rt", "total_votes": 55633, "all_genders": {"all_votes": {"rating": 9.0, "total_votes": 55633}, "aged_over_45": {"rating": 8.1, "total_votes": 750}, "aged_18_29": {"rating": 9.0, "total_votes": 24936}, "aged_under_18": {"rating": 8.8, "total_votes": 585}, "aged_30_44": {"rating": 8.8, "total_votes": 6839}}, "votes_per_ratings": {"8": 6822, "6": 851, "4": 224, "7": 2598, "1": 1756, "5": 431, "9": 12578, "10": 30007, "2": 191, "3": 175}}	{Japanese,English}	2017/12/20	2017/12/20
22	Das Boot	A World War II German U-Boat crew have a terrifying patrol mission in the early days of the war.	1	9	TV Mini-Series (1985	4h 53min	6	6	1	http://www.imdb.com/title/tt0081834/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_29	16237	{"males": {"all_votes": {"rating": 9.0, "total_votes": 11943}, "aged_over_45": {"rating": 9.0, "total_votes": 2788}, "aged_18_29": {"rating": 8.9, "total_votes": 2646}, "aged_under_18": {"rating": 8.4, "total_votes": 23}, "aged_30_44": {"rating": 9.0, "total_votes": 5927}}, "females": {"all_votes": {"rating": 8.8, "total_votes": 923}, "aged_over_45": {"rating": 8.9, "total_votes": 313}, "aged_18_29": {"rating": 8.6, "total_votes": 197}, "aged_under_18": {"rating": 9.0, "total_votes": 1}, "aged_30_44": {"rating": 8.8, "total_votes": 377}}, "rating_page_link": "http://www.imdb.com/title/tt0081834/ratings?ref_=tt_ov_rt", "total_votes": 16237, "all_genders": {"all_votes": {"rating": 9.0, "total_votes": 16237}, "aged_over_45": {"rating": 9.0, "total_votes": 3137}, "aged_18_29": {"rating": 8.9, "total_votes": 2873}, "aged_under_18": {"rating": 8.5, "total_votes": 24}, "aged_30_44": {"rating": 9.0, "total_votes": 6374}}, "votes_per_ratings": {"8": 2865, "6": 264, "4": 56, "7": 872, "1": 303, "5": 112, "9": 5476, "10": 6206, "2": 46, "3": 37}}	{German}	2017/12/20	2017/12/20
23	Cowboy Bebop	The futuristic misadventures and tragedies of an easygoing bounty hunter and his partners.	1	8.9	1998–2003	24min	6	27	1	http://www.imdb.com/title/tt0213338/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_31	63359	{"males": {"all_votes": {"rating": 9.0, "total_votes": 43702}, "aged_over_45": {"rating": 8.2, "total_votes": 1870}, "aged_18_29": {"rating": 9.0, "total_votes": 21959}, "aged_under_18": {"rating": 8.9, "total_votes": 170}, "aged_30_44": {"rating": 9.0, "total_votes": 17671}}, "females": {"all_votes": {"rating": 8.9, "total_votes": 5838}, "aged_over_45": {"rating": 7.7, "total_votes": 354}, "aged_18_29": {"rating": 8.9, "total_votes": 3047}, "aged_under_18": {"rating": 9.1, "total_votes": 26}, "aged_30_44": {"rating": 8.9, "total_votes": 2170}}, "rating_page_link": "http://www.imdb.com/title/tt0213338/ratings?ref_=tt_ov_rt", "total_votes": 63359, "all_genders": {"all_votes": {"rating": 8.9, "total_votes": 63359}, "aged_over_45": {"rating": 8.2, "total_votes": 2272}, "aged_18_29": {"rating": 9.0, "total_votes": 25238}, "aged_under_18": {"rating": 8.9, "total_votes": 200}, "aged_30_44": {"rating": 9.0, "total_votes": 20063}}, "votes_per_ratings": {"8": 7883, "6": 1200, "4": 271, "7": 3207, "1": 4841, "5": 560, "9": 15949, "10": 28975, "2": 250, "3": 223}}	{Japanese,English}	2017/12/20	2017/12/20
24	Stranger Things	When a young boy disappears, his mother, a police chief, and his friends must confront terrifying forces in order to get him back.	3	9	2016–	51min	5	19	1	http://www.imdb.com/title/tt4574334/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_33	420759	{"males": {"all_votes": {"rating": 8.9, "total_votes": 228522}, "aged_over_45": {"rating": 8.6, "total_votes": 15813}, "aged_18_29": {"rating": 9.0, "total_votes": 97639}, "aged_under_18": {"rating": 9.1, "total_votes": 2166}, "aged_30_44": {"rating": 8.9, "total_votes": 85358}}, "females": {"all_votes": {"rating": 9.0, "total_votes": 68535}, "aged_over_45": {"rating": 8.8, "total_votes": 4764}, "aged_18_29": {"rating": 9.1, "total_votes": 32915}, "aged_under_18": {"rating": 9.4, "total_votes": 894}, "aged_30_44": {"rating": 9.0, "total_votes": 21069}}, "rating_page_link": "http://www.imdb.com/title/tt4574334/ratings?ref_=tt_ov_rt", "total_votes": 420759, "all_genders": {"all_votes": {"rating": 9.0, "total_votes": 420759}, "aged_over_45": {"rating": 8.6, "total_votes": 20993}, "aged_18_29": {"rating": 9.0, "total_votes": 131973}, "aged_under_18": {"rating": 9.2, "total_votes": 3089}, "aged_30_44": {"rating": 8.9, "total_votes": 108183}}, "votes_per_ratings": {"8": 65426, "6": 6772, "4": 1466, "7": 21682, "1": 2833, "5": 2815, "9": 133731, "10": 184139, "2": 814, "3": 1081}}	{English}	2017/12/20	2017/12/20
25	Westworld	Set at the intersection of the near future and the reimagined past, explore a world in which every human appetite, no matter how noble or depraved, can be indulged without consequence.	1	8.9	2016–	1h 2min	6	10	1	http://www.imdb.com/title/tt0475784/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_35	238397	{"males": {"all_votes": {"rating": 9.0, "total_votes": 143837}, "aged_over_45": {"rating": 8.5, "total_votes": 10713}, "aged_18_29": {"rating": 9.1, "total_votes": 65680}, "aged_under_18": {"rating": 9.2, "total_votes": 801}, "aged_30_44": {"rating": 8.8, "total_votes": 51512}}, "females": {"all_votes": {"rating": 8.8, "total_votes": 30212}, "aged_over_45": {"rating": 8.5, "total_votes": 2351}, "aged_18_29": {"rating": 9.0, "total_votes": 14609}, "aged_under_18": {"rating": 9.2, "total_votes": 138}, "aged_30_44": {"rating": 8.7, "total_votes": 9950}}, "rating_page_link": "http://www.imdb.com/title/tt0475784/ratings?ref_=tt_ov_rt", "total_votes": 238397, "all_genders": {"all_votes": {"rating": 8.9, "total_votes": 238397}, "aged_over_45": {"rating": 8.5, "total_votes": 13348}, "aged_18_29": {"rating": 9.1, "total_votes": 81196}, "aged_under_18": {"rating": 9.2, "total_votes": 945}, "aged_30_44": {"rating": 8.8, "total_votes": 62460}}, "votes_per_ratings": {"8": 35155, "6": 4910, "4": 1120, "7": 13197, "1": 2765, "5": 2284, "9": 73511, "10": 103917, "2": 724, "3": 814}}	{English}	2017/12/20	2017/12/20
26	Arrested Development	Level-headed son Michael Bluth takes over family affairs after his father is imprisoned. But the rest of his spoiled, dysfunctional family are making his job unbearable.	4	8.9	2003–	8h 9min	4	68	1	http://www.imdb.com/title/tt0367279/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_37	233050	{"males": {"all_votes": {"rating": 8.9, "total_votes": 152207}, "aged_over_45": {"rating": 8.5, "total_votes": 9320}, "aged_18_29": {"rating": 9.0, "total_votes": 67554}, "aged_under_18": {"rating": 8.7, "total_votes": 323}, "aged_30_44": {"rating": 9.0, "total_votes": 68373}}, "females": {"all_votes": {"rating": 8.9, "total_votes": 38619}, "aged_over_45": {"rating": 8.6, "total_votes": 2691}, "aged_18_29": {"rating": 8.9, "total_votes": 18085}, "aged_under_18": {"rating": 8.9, "total_votes": 63}, "aged_30_44": {"rating": 8.9, "total_votes": 15945}}, "rating_page_link": "http://www.imdb.com/title/tt0367279/ratings?ref_=tt_ov_rt", "total_votes": 233050, "all_genders": {"all_votes": {"rating": 8.9, "total_votes": 233050}, "aged_over_45": {"rating": 8.5, "total_votes": 12232}, "aged_18_29": {"rating": 9.0, "total_votes": 86339}, "aged_under_18": {"rating": 8.7, "total_votes": 389}, "aged_30_44": {"rating": 9.0, "total_votes": 85147}}, "votes_per_ratings": {"8": 30119, "6": 5548, "4": 1583, "7": 14029, "1": 9947, "5": 2943, "9": 50394, "10": 116229, "2": 1078, "3": 1180}}	{English}	2017/12/20	2017/12/20
27	Friends	Follows the personal and professional lives of six 20 to 30-something-year-old friends living in Manhattan.	10	8.9	1994–2004	22min	5	236	1	http://www.imdb.com/title/tt0108778/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=2398042182&pf_rd_r=0J30GWKBJCBE25N9PV5E&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=toptv&ref_=chttvtp_tt_39	564658	{"males": {"all_votes": {"rating": 8.9, "total_votes": 306474}, "aged_over_45": {"rating": 7.8, "total_votes": 15841}, "aged_18_29": {"rating": 9.1, "total_votes": 155261}, "aged_under_18": {"rating": 9.0, "total_votes": 1297}, "aged_30_44": {"rating": 8.6, "total_votes": 111577}}, "females": {"all_votes": {"rating": 9.2, "total_votes": 133109}, "aged_over_45": {"rating": 8.1, "total_votes": 5822}, "aged_18_29": {"rating": 9.3, "total_votes": 75739}, "aged_under_18": {"rating": 9.4, "total_votes": 803}, "aged_30_44": {"rating": 9.0, "total_votes": 40639}}, "rating_page_link": "http://www.imdb.com/title/tt0108778/ratings?ref_=tt_ov_rt", "total_votes": 564658, "all_genders": {"all_votes": {"rating": 8.9, "total_votes": 564658}, "aged_over_45": {"rating": 7.9, "total_votes": 22018}, "aged_18_29": {"rating": 9.2, "total_votes": 232912}, "aged_under_18": {"rating": 9.1, "total_votes": 2119}, "aged_30_44": {"rating": 8.7, "total_votes": 153956}}, "votes_per_ratings": {"8": 59515, "6": 13814, "4": 3857, "7": 30687, "1": 10745, "5": 7739, "9": 115146, "10": 317343, "2": 2727, "3": 3085}}	{English,Dutch,Italian,French}	2017/12/20	2017/12/20
